Date,Open,High,Low,Close
1996-12-13,186.51,188.96,186.51,188.96
1996-12-20,189.92,190.32,189.38,190.32
1996-12-27,190.71,196.32,190.71,196.32
1997-01-03,195.84,198.24,194.82,196.64
1997-01-10,195.24,196.95,195.23,195.23
1997-01-17,194.64,196.69,194.64,195.6
1997-01-24,196.07,196.62,193.76,193.76
1997-01-31,193.93,197.57,193.93,194.3
1997-02-07,196.43,202.43,196.43,202.22
1997-02-14,201.17,202.55,201.11,201.11
1997-02-21,201.38,201.38,197.87,199.17
1997-02-28,199.51,199.51,196.79,196.84
1997-03-07,196.06,197.18,195.47,195.53
1997-03-14,194.89,197.89,194.89,197.89
1997-03-21,196.68,196.94,194.64,196.84
1997-03-28,198.78,202.25,198.78,201.66
1997-04-04,203.53,203.53,201.5,203.39
1997-04-11,204.68,205.86,204.21,204.71
1997-04-18,205.18,205.59,204.15,205.57
1997-04-25,205.52,206.7,204.62,204.66
1997-05-02,205.79,207.06,205.28,205.28
1997-05-09,205.29,205.48,194.16,194.16
1997-05-16,193.01,193.84,189.17,189.17
1997-05-23,187.08,188.81,187.08,188.81
1997-05-30,190.92,190.92,189.19,190.43
1997-06-06,190.47,190.47,187.83,187.83
1997-06-13,184.18,187.91,182.23,187.91
1997-06-20,185.59,189.65,185.59,189.65
1997-06-27,192.37,192.37,188.83,190.64
1997-07-04,190.85,191.95,190.77,191.95
1997-07-11,189.82,193.01,189.82,193.01
1997-07-18,192.27,194.73,192.27,193.67
1997-07-25,194.1,194.32,193.4,194.32
1997-08-01,191.66,194.23,191.66,193.58
1997-08-08,193.69,193.69,182.15,182.15
1997-08-15,184.11,189.41,183.06,189.41
1997-08-22,189.52,189.7,187.3,188.52
1997-08-29,190.47,195.73,190.47,195.73
1997-09-05,193.09,193.09,191.59,192.6
1997-09-12,191.54,194.89,189.07,194.89
1997-09-19,192.99,196.63,192.9,196.63
1997-09-26,195.71,197.36,193.78,194.36
1997-10-03,195.46,196.79,194.66,196.79
1997-10-10,196.74,197.55,194.42,194.42
1997-10-17,197.03,197.03,194.06,194.06
1997-10-24,197.48,199.38,196.95,199.38
1997-10-31,201.77,201.89,200.6,201.89
1997-11-07,202.82,209.93,202.82,209.93
1997-11-14,210.36,214.91,210.36,212.81
1997-11-21,211.32,215.3,211.32,211.5
1997-11-28,215.21,215.28,212.32,215.28
1997-12-05,216.69,216.69,215.08,215.08
1997-12-12,215.49,215.49,213.28,214.67
1997-12-19,214.15,214.28,210.01,214.28
1997-12-26,216.36,216.45,216.29,216.45
1998-01-02,218.72,218.72,214.53,215.55
1998-01-09,218.54,218.7,213.23,213.23
1998-01-16,215.11,215.2,209.8,209.8
1998-01-23,210.82,210.82,205.54,208.88
1998-01-30,211.23,211.23,206.47,208.69
1998-02-06,206.21,206.6,204.24,205.21
1998-02-13,204.35,204.72,200.12,204.72
1998-02-20,207.22,207.85,207.22,207.79
1998-02-27,205.65,207.94,205.65,207.94
1998-03-06,207.82,210.72,207.36,208.53
1998-03-13,209.58,213.51,209.11,213.51
1998-03-20,215.63,218.12,215.63,216.42
1998-03-27,218.66,218.67,216.38,218.67
1998-04-03,222.37,223.31,222.37,223.05
1998-04-10,224.16,224.16,220.33,222.17
1998-04-17,221.8,222.64,217.44,222.64
1998-04-24,220.24,220.24,216.14,216.14
1998-05-01,220.82,220.82,218.41,218.41
1998-05-08,221.04,221.04,217.81,217.81
1998-05-15,217,219.2,217,219.04
1998-05-22,221.18,221.87,220.01,221.31
1998-05-29,223.2,226.31,223.2,226.31
1998-06-05,228.41,228.41,226.26,228.28
1998-06-12,229.48,235.25,229.38,235.25
1998-06-19,238.24,238.8,225.16,225.16
1998-06-26,230.77,235.6,230.77,235.6
1998-07-03,235.82,235.82,228.99,228.99
1998-07-10,230.58,230.58,227.2,229.89
1998-07-17,232.18,232.18,228.57,228.57
1998-07-24,228.41,233.11,228.41,233.11
1998-07-31,236.18,236.18,233.2,235.56
1998-08-07,237.11,238.15,235.58,238.15
1998-08-14,238.87,239.74,236.13,236.27
1998-08-21,235.94,236.28,230.89,236.28
1998-08-28,235.42,237.41,235.33,237.16
1998-09-04,237.01,237.01,224.53,224.53
1998-09-11,220.86,227.28,219.29,220.84
1998-09-18,221.74,226.02,221.74,223.64
1998-09-25,224.67,230.19,224.67,230.19
1998-10-02,231.62,231.62,228.25,230.04
1998-10-09,227.17,227.17,200.87,200.87
1998-10-16,199.23,203.31,196.31,196.31
1998-10-23,196.61,202.05,196.61,202.05
1998-10-30,200.78,200.78,194.99,194.99
1998-11-06,191.64,197.21,191.37,197.21
1998-11-13,201.45,204.74,200.98,202.98
1998-11-20,204.54,204.54,197.67,199.18
1998-11-27,200.37,203.6,200.03,203.6
1998-12-04,202.2,202.2,197.43,197.43
1998-12-11,197.88,197.88,195.37,196.27
1998-12-18,194.82,195.85,194.21,194.27
1998-12-25,194.33,195.77,194.33,194.57
1999-01-01,194.62,194.62,186.74,186.74
1999-01-08,185,186.5,182.45,182.45
1999-01-15,177.34,187.92,177.34,187.44
1999-01-22,189.1,189.6,185.71,189.6
1999-01-29,188.62,192.13,188.61,191.25
1999-02-05,188.81,188.81,184.04,184.92
1999-02-12,188.01,188.01,184.78,186.39
1999-02-19,187.45,196.8,187.45,196.8
1999-02-26,196.36,196.36,191.22,191.22
1999-03-05,192.5,197.65,192.5,197.11
1999-03-12,195.26,196.53,193.17,193.17
1999-03-19,191.08,192.26,190.39,190.39
1999-03-26,192.13,195.13,192.11,195.13
1999-04-02,194.31,194.31,190.99,194.23
1999-04-09,195.03,195.03,191.95,194.53
1999-04-16,193.47,193.47,190.09,190.09
1999-04-23,189.9,193.5,189.9,192.23
1999-04-30,192.19,194.74,192.04,192.22
1999-05-07,193.41,197.79,193.41,196.86
1999-05-14,196.23,198.72,195.48,198.72
1999-05-21,200.12,201.37,198.77,198.77
1999-05-28,197.7,197.7,191.64,194.62
1999-06-04,194.37,197.24,194.37,197.24
1999-06-11,193.47,193.47,189.73,189.73
1999-06-18,193.89,193.89,190.44,192.14
1999-06-25,194.98,194.98,192.71,192.71
1999-07-02,191.63,191.92,189.09,190.85
1999-07-09,192.7,192.7,189.78,189.78
1999-07-16,190.16,190.16,188.5,188.85
1999-07-23,186.63,186.72,184.21,184.21
1999-07-30,185.88,186.28,185.04,185.58
1999-08-06,185.17,186.28,184.53,184.53
1999-08-13,184.98,186.14,184.89,185.75
1999-08-20,183.92,183.92,179.38,180.02
1999-08-27,178.14,178.14,175.15,177.07
1999-09-03,176.06,176.32,174.89,176.32
1999-09-10,175.12,179.94,175.12,175.37
1999-09-17,171.89,173.18,168.95,173.18
1999-09-24,171.34,171.44,169.19,170.51
1999-10-01,174.92,176.3,173.81,173.81
1999-10-08,176.38,177.63,176.38,177.35
1999-10-15,176.26,177.5,175.71,175.71
1999-10-22,175.48,177.58,175.42,175.42
1999-10-29,175.26,175.26,171.12,171.12
1999-11-05,170.91,172.55,170.84,172.13
1999-11-12,170.42,170.42,169.41,169.41
1999-11-19,170.42,171.65,170.42,171.65
1999-11-26,169.53,169.66,163.29,163.29
1999-12-03,163.82,164.14,163.19,164.14
1999-12-10,168.25,168.25,165.55,165.55
1999-12-17,167.76,167.76,164.37,164.37
1999-12-24,165.68,166.15,163.84,166.15
1999-12-31,164.91,165.97,164.38,165.97
2000-01-07,166.73,173.8,166.73,172.49
2000-01-14,172.12,174.82,172.12,173.17
2000-01-21,171.17,174.84,171.17,172.78
