Date,Open,High,Low,Close,
3/14/2008,4.321,4.449,4.281,4.328,-0.007
3/21/2008,4.314,4.383,4.248,4.291,0.023
3/28/2008,4.29,4.516,4.284,4.411,-0.121
4/4/2008,4.41,4.484,4.338,4.45,-0.04
4/11/2008,4.467,4.55,4.405,4.41,0.057
4/18/2008,4.404,4.764,4.385,4.729,-0.325
4/25/2008,4.719,4.857,4.625,4.782,-0.063
5/2/2008,4.792,4.792,4.612,4.742,0.05
5/9/2008,4.745,4.745,4.568,4.58,0.165
5/16/2008,4.556,4.929,4.556,4.773,-0.217
5/23/2008,4.793,4.969,4.749,4.924,-0.131
5/30/2008,4.926,5.061,4.902,4.986,-0.06
6/6/2008,5.011,5.067,4.918,4.992,0.019
6/13/2008,4.985,5.274,4.873,5.248,-0.263
6/20/2008,5.23,5.251,5.115,5.148,0.082
6/27/2008,5.155,5.196,4.981,5.035,0.12
7/4/2008,5.041,5.198,4.962,4.963,0.078
7/11/2008,4.949,4.973,4.833,4.894,0.055
7/18/2008,4.895,5.056,4.798,5.04,-0.145
7/25/2008,5.038,5.08,4.894,4.994,0.044
8/1/2008,5.014,5.014,4.783,4.838,0.176
8/8/2008,4.827,4.853,4.651,4.683,0.144
8/15/2008,4.691,4.724,4.535,4.575,0.116
8/22/2008,4.572,4.642,4.522,4.602,-0.03
8/29/2008,4.593,4.595,4.431,4.48,0.113
9/5/2008,4.435,4.554,4.347,4.381,0.054
9/12/2008,4.392,4.631,4.392,4.6,-0.208
9/19/2008,4.595,4.618,4.316,4.605,-0.01
9/26/2008,4.64,4.706,4.525,4.546,0.094
10/3/2008,4.528,4.547,4.244,4.405,0.123
10/10/2008,4.376,4.506,4.193,4.466,-0.09
10/17/2008,4.476,4.798,4.476,4.67,-0.194
10/24/2008,4.663,4.726,4.311,4.358,0.305
10/31/2008,4.375,4.533,4.326,4.524,-0.149
11/7/2008,4.516,4.551,4.189,4.19,0.326
11/14/2008,4.191,4.254,4.063,4.071,0.12
11/21/2008,4.074,4.132,3.802,3.858,0.216
11/28/2008,3.858,3.953,3.731,3.768,0.09
12/5/2008,3.761,3.771,3.322,3.419,0.342
12/12/2008,3.442,3.625,3.442,3.598,-0.156
12/19/2008,3.602,3.602,3.142,3.178,0.424
12/26/2008,3.18,3.222,2.999,3.052,0.128
1/2/2009,3.055,3.132,2.969,3.035,0.02
1/9/2009,3.078,3.312,3.078,3.135,-0.057
1/16/2009,3.142,3.337,3.094,3.297,-0.155
1/23/2009,3.264,3.693,3.264,3.686,-0.422
1/30/2009,3.69,3.766,3.578,3.704,-0.014
2/6/2009,3.702,3.81,3.641,3.735,-0.033
2/13/2009,3.955,3.98,3.458,3.558,0.397
2/20/2009,3.578,3.583,3.334,3.415,0.163
2/27/2009,3.463,3.652,3.393,3.623,-0.16
3/6/2009,3.615,3.662,3.036,3.064,0.551
3/13/2009,3.091,3.146,2.933,2.949,0.142
3/20/2009,2.975,3.117,2.955,3.028,-0.053
3/27/2009,3.051,3.512,3.036,3.286,-0.235
4/3/2009,3.25,3.425,3.095,3.424,-0.174
4/10/2009,3.418,3.476,3.271,3.288,0.13
4/17/2009,3.288,3.363,3.156,3.357,-0.069
4/24/2009,3.339,3.571,3.159,3.487,-0.148
5/1/2009,3.459,3.56,3.403,3.553,-0.094
5/8/2009,3.543,3.768,3.533,3.729,-0.186
5/15/2009,3.723,3.723,3.432,3.537,0.186
5/22/2009,3.52,3.745,3.461,3.727,-0.207
5/29/2009,3.727,3.843,3.657,3.747,-0.02
6/5/2009,3.732,3.95,3.732,3.922,-0.19
6/12/2009,3.923,4.084,3.832,3.974,-0.051
6/19/2009,3.945,3.955,3.735,3.81,0.135
6/26/2009,3.808,3.817,3.674,3.687,0.121
7/3/2009,3.701,3.812,3.605,3.729,-0.028
7/10/2009,3.693,3.866,3.577,3.741,-0.048
7/17/2009,3.742,3.846,3.66,3.813,-0.071
7/24/2009,3.811,4.012,3.74,3.963,-0.152
7/31/2009,3.962,3.998,3.782,3.801,0.161
8/7/2009,3.799,3.907,3.642,3.797,0.002
8/14/2009,3.783,3.846,3.672,3.679,0.104
8/21/2009,3.685,3.685,3.572,3.642,0.043
8/28/2009,3.637,3.666,3.517,3.555,0.082
9/4/2009,3.555,3.694,3.519,3.624,-0.069
9/11/2009,3.628,3.781,3.603,3.61,0.018
9/18/2009,3.604,3.743,3.588,3.741,-0.137
9/25/2009,3.768,3.802,3.608,3.61,0.158
10/2/2009,3.614,3.668,3.399,3.439,0.175
10/9/2009,3.426,3.457,3.354,3.453,-0.027
10/16/2009,3.44,3.65,3.369,3.599,-0.159
10/23/2009,3.6,3.78,3.539,3.675,-0.075
10/30/2009,3.681,3.73,3.577,3.619,0.062
11/6/2009,3.611,3.898,3.611,3.885,-0.274
11/13/2009,3.883,3.898,3.721,3.795,0.088
11/20/2009,3.81,3.81,3.62,3.638,0.172
11/27/2009,3.637,3.682,3.481,3.545,0.092
12/4/2009,3.546,3.729,3.499,3.709,-0.163
12/11/2009,3.713,3.873,3.634,3.859,-0.146
12/18/2009,3.86,3.917,3.758,3.776,0.084
12/25/2009,3.798,4.028,3.786,3.995,-0.197
1/1/2010,3.995,4.114,3.995,4.015,-0.02
1/8/2010,4.039,4.092,3.935,4.063,-0.024
1/15/2010,4.063,4.092,3.916,3.938,0.125
1/22/2010,3.946,4.054,3.875,3.921,0.025
1/29/2010,3.926,3.99,3.836,3.911,0.015
2/5/2010,3.896,3.957,3.846,3.883,0.013
2/12/2010,3.884,4.091,3.884,4.042,-0.158
2/19/2010,4.042,4.179,4.002,4.172,-0.13
2/26/2010,4.274,4.302,4.018,4.031,0.243
3/5/2010,4.072,4.113,3.978,4.063,0.009
3/12/2010,4.065,4.165,4.031,4.098,-0.033
3/19/2010,4.099,4.102,3.93,3.955,0.144
3/26/2010,3.956,4.06,3.896,4.037,-0.081
4/2/2010,4.04,4.056,3.884,3.92,0.12
4/9/2010,3.92,4.062,3.92,4.045,-0.125
4/16/2010,4.074,4.083,3.976,3.984,0.09
4/23/2010,3.984,4.061,3.958,4.044,-0.06
4/30/2010,4.041,4.058,3.85,3.852,0.189
5/7/2010,3.908,3.981,3.782,3.831,0.077
5/14/2010,3.84,4.024,3.738,3.751,0.089
5/21/2010,3.733,3.79,3.484,3.55,0.183
5/28/2010,3.561,3.627,3.449,3.581,-0.02
6/4/2010,3.581,3.619,3.497,3.513,0.068
6/11/2010,3.513,3.576,3.448,3.463,0.05
6/18/2010,3.485,3.586,3.464,3.544,-0.059
6/25/2010,3.532,3.554,3.372,3.383,0.149
7/2/2010,3.375,3.41,3.308,3.354,0.021
7/9/2010,3.342,3.404,3.311,3.332,0.01
7/16/2010,3.343,3.434,3.312,3.332,0.011
7/23/2010,3.327,3.453,3.299,3.437,-0.11
7/30/2010,3.442,3.532,3.315,3.325,0.117
8/6/2010,3.323,3.369,3.215,3.224,0.099
8/13/2010,3.22,3.269,3.11,3.122,0.098
8/20/2010,3.141,3.141,2.964,2.975,0.166
8/27/2010,2.974,2.995,2.794,2.901,0.073
9/3/2010,2.9,3.027,2.81,3.008,-0.108
9/10/2010,2.989,3.13,2.889,3.125,-0.136
9/17/2010,3.125,3.184,3.033,3.127,-0.002
9/24/2010,3.108,3.172,2.926,3.042,0.066
10/1/2010,3.041,3.041,2.888,2.971,0.07
10/8/2010,2.958,2.98,2.86,2.866,0.092
10/15/2010,2.878,2.96,2.817,2.945,-0.067
10/22/2010,2.95,3.024,2.903,2.951,-0.001
10/29/2010,2.954,3.19,2.906,3.076,-0.122
11/5/2010,3.069,3.091,2.931,2.977,0.092
11/12/2010,2.971,3.231,2.949,3.204,-0.233
11/19/2010,3.239,3.418,3.212,3.386,-0.147
11/26/2010,3.373,3.401,3.215,3.347,0.026
12/3/2010,3.374,3.456,3.217,3.413,-0.039
12/10/2010,3.416,3.583,3.369,3.518,-0.102
12/17/2010,3.521,3.654,3.474,3.557,-0.036
12/24/2010,3.541,3.558,3.458,3.509,0.032
12/31/2010,3.509,3.606,3.393,3.396,0.113
1/7/2011,3.396,3.592,3.394,3.512,-0.116
1/14/2011,3.512,3.652,3.473,3.609,-0.097
1/21/2011,3.615,3.718,3.567,3.695,-0.08
1/28/2011,3.693,3.759,3.558,3.65,0.043
2/4/2011,3.651,3.826,3.633,3.819,-0.168
2/11/2011,3.894,3.938,3.787,3.868,0.026
2/18/2011,3.87,3.896,3.739,3.805,0.065
2/25/2011,3.804,3.818,3.61,3.616,0.188
3/4/2011,3.606,3.73,3.586,3.629,-0.023
3/11/2011,3.632,3.689,3.519,3.547,0.085
3/18/2011,3.64,3.662,3.447,3.509,0.131
3/25/2011,3.507,3.641,3.507,3.611,-0.104
4/1/2011,3.629,3.768,3.586,3.719,-0.09
4/8/2011,3.711,3.817,3.711,3.808,-0.097
4/15/2011,3.809,3.836,3.595,3.6,0.209
4/22/2011,3.602,3.604,3.527,3.527,0.075
4/29/2011,3.527,3.571,3.43,3.43,0.097
5/6/2011,3.483,3.484,3.363,3.383,0.1
5/13/2011,3.382,3.462,3.346,3.365,0.017
5/20/2011,3.369,3.448,3.341,3.345,0.024
5/27/2011,3.314,3.365,3.284,3.294,0.02
6/3/2011,3.292,3.324,3.216,3.286,0.006
6/10/2011,3.285,3.37,3.218,3.224,0.061
6/17/2011,3.209,3.325,3.169,3.198,0.011
6/24/2011,3.19,3.241,3.129,3.132,0.058
7/1/2011,3.127,3.415,3.117,3.386,-0.259
7/8/2011,3.378,3.379,3.18,3.193,0.185
7/15/2011,3.165,3.192,2.927,3.077,0.088
7/22/2011,3.058,3.229,3.004,3.107,-0.049
7/29/2011,3.084,3.101,2.855,2.859,0.225
8/5/2011,2.901,2.908,2.591,2.687,0.214
8/12/2011,2.773,2.773,2.459,2.533,0.24
8/19/2011,2.543,2.578,2.237,2.387,0.156
8/26/2011,2.367,2.553,2.359,2.499,-0.132
9/2/2011,2.501,2.638,2.43,2.441,0.06
9/9/2011,2.387,2.417,2.249,2.26,0.127
9/16/2011,2.264,2.588,2.181,2.484,-0.22
9/23/2011,2.421,2.455,2.286,2.365,0.056
9/30/2011,2.363,2.568,2.342,2.43,-0.067
10/7/2011,2.411,2.53,2.192,2.47,-0.059
10/14/2011,2.464,2.668,2.417,2.607,-0.143
10/21/2011,2.608,2.644,2.401,2.531,0.077
10/28/2011,2.525,2.705,2.406,2.607,-0.082
11/4/2011,2.599,2.599,2.171,2.308,0.291
11/11/2011,2.312,2.328,2.115,2.289,0.023
11/18/2011,2.275,2.291,2.107,2.253,0.022
11/25/2011,2.235,2.335,2.104,2.29,-0.055
12/2/2011,2.299,2.434,2.153,2.29,0.009
12/9/2011,2.292,2.367,2.09,2.16,0.132
12/16/2011,2.13,2.174,2.034,2.043,0.087
12/23/2011,2.043,2.117,2.016,2.049,-0.006
12/30/2011,2.021,2.043,1.954,1.963,0.058
1/6/2012,2.018,2.108,1.993,2.017,0.001
1/13/2012,2.028,2.097,1.953,1.969,0.059
1/20/2012,1.957,2.135,1.917,2.114,-0.157
1/27/2012,2.098,2.198,2.029,2.068,0.03
2/3/2012,2.042,2.199,1.963,2.178,-0.136
2/10/2012,2.156,2.249,2.11,2.112,0.044
2/17/2012,2.147,2.215,2.049,2.185,-0.038
2/24/2012,2.215,2.251,2.062,2.069,0.146
3/2/2012,2.078,2.234,1.984,2.138,-0.06
3/9/2012,2.143,2.187,2.106,2.154,-0.011
3/16/2012,2.142,2.488,2.087,2.445,-0.303
3/23/2012,2.43,2.452,2.238,2.274,0.156
3/30/2012,2.284,2.334,2.171,2.204,0.08
4/6/2012,2.251,2.278,2.127,2.157,0.094
4/13/2012,2.09,2.113,2.006,2.041,0.049
4/20/2012,2.027,2.208,2.018,2.176,-0.149
4/27/2012,2.154,2.16,2.063,2.125,0.029
5/4/2012,2.131,2.152,1.99,1.996,0.135
5/11/2012,1.97,2.017,1.881,1.963,0.007
5/18/2012,1.924,1.928,1.808,1.825,0.099
5/25/2012,1.837,1.897,1.738,1.754,0.083
6/1/2012,1.778,1.797,1.439,1.534,0.244
6/8/2012,1.612,1.757,1.589,1.627,-0.015
6/15/2012,1.691,1.783,1.623,1.666,0.025
6/22/2012,1.711,1.777,1.608,1.724,-0.013
6/29/2012,1.681,1.823,1.618,1.734,-0.053
7/6/2012,1.705,1.763,1.592,1.593,0.112
7/13/2012,1.594,1.607,1.505,1.549,0.045
7/20/2012,1.525,1.549,1.453,1.485,0.04
7/27/2012,1.467,1.551,1.407,1.537,-0.07
8/3/2012,1.529,1.576,1.436,1.56,-0.031
8/10/2012,1.536,1.628,1.468,1.542,-0.006
8/17/2012,1.528,1.704,1.51,1.672,-0.144
8/24/2012,1.723,1.73,1.512,1.528,0.195
8/31/2012,1.51,1.519,1.437,1.464,0.046
9/7/2012,1.61,1.799,1.61,1.686,-0.076
9/14/2012,1.666,1.974,1.666,1.965,-0.299
9/21/2012,1.964,1.987,1.783,1.834,0.13
9/28/2012,1.818,1.849,1.682,1.728,0.09
10/5/2012,1.723,1.784,1.68,1.771,-0.048
10/12/2012,1.758,1.803,1.717,1.721,0.037
10/19/2012,1.737,1.955,1.73,1.88,-0.143
10/26/2012,1.894,1.953,1.821,1.867,0.027
11/2/2012,1.853,1.909,1.79,1.856,-0.003
11/9/2012,1.859,1.859,1.672,1.736,0.123
11/16/2012,1.728,1.786,1.687,1.733,-0.005
11/23/2012,1.751,1.871,1.74,1.841,-0.09
11/30/2012,1.844,1.886,1.745,1.775,0.069
12/7/2012,1.769,1.879,1.732,1.743,0.026
12/14/2012,1.722,1.889,1.72,1.862,-0.14
12/21/2012,1.877,1.99,1.877,1.886,-0.009
12/28/2012,1.897,1.906,1.765,1.821,0.076
1/4/2013,1.885,2.139,1.885,2.117,-0.232
1/11/2013,2.097,2.123,2,2.083,0.014
1/18/2013,2.063,2.069,1.979,2.012,0.051
1/25/2013,2.007,2.074,1.939,2.056,-0.049
2/1/2013,2.062,2.134,2.056,2.098,-0.036
2/8/2013,2.127,2.171,2.07,2.095,0.032
2/15/2013,2.075,2.27,2.075,2.193,-0.118
2/22/2013,2.174,2.231,2.096,2.112,0.062
3/1/2013,2.151,2.167,1.868,1.871,0.28
3/8/2013,1.87,2.074,1.862,2.062,-0.192
3/15/2013,2.039,2.044,1.929,1.938,0.101
3/22/2013,1.886,1.936,1.827,1.852,0.034
3/29/2013,1.865,1.887,1.709,1.768,0.097
4/5/2013,1.755,1.821,1.626,1.631,0.124
4/12/2013,1.644,1.795,1.643,1.728,-0.084
4/19/2013,1.738,1.758,1.658,1.662,0.076
4/26/2013,1.696,1.744,1.625,1.678,0.018
5/3/2013,1.701,1.74,1.61,1.727,-0.026
5/10/2013,1.727,1.899,1.722,1.891,-0.164
5/17/2013,1.894,1.946,1.834,1.887,0.007
5/24/2013,1.919,1.937,1.838,1.899,0.02
5/31/2013,1.948,2.036,1.909,2.003,-0.055
6/7/2013,2.015,2.075,1.971,2.069,-0.054
6/14/2013,2.06,2.238,2.055,2.062,-0.002
6/21/2013,2.096,2.419,2.064,2.41,-0.314
6/28/2013,2.493,2.597,2.374,2.443,0.05
7/5/2013,2.444,2.511,2.299,2.487,-0.043
7/12/2013,2.476,2.51,2.291,2.33,0.146
7/19/2013,2.329,2.354,2.245,2.285,0.044
7/26/2013,2.272,2.434,2.261,2.335,-0.063
8/2/2013,2.329,2.492,2.284,2.427,-0.098
8/9/2013,2.401,2.557,2.388,2.46,-0.059
8/16/2013,2.48,2.712,2.441,2.706,-0.226
8/23/2013,2.728,2.762,2.668,2.707,0.021
8/30/2013,2.666,2.843,2.579,2.775,-0.109
9/6/2013,2.826,3.019,2.824,2.938,-0.112
9/13/2013,2.955,3.047,2.901,2.914,0.041
9/20/2013,2.878,3.023,2.835,2.923,-0.045
9/27/2013,2.94,2.972,2.704,2.71,0.23
10/4/2013,2.682,2.76,2.677,2.741,-0.059
10/11/2013,2.702,2.764,2.649,2.737,-0.035
10/18/2013,2.728,2.853,2.684,2.716,0.012
10/25/2013,2.726,2.748,2.593,2.621,0.105
11/1/2013,2.635,2.666,2.528,2.648,-0.013
11/8/2013,2.636,2.792,2.625,2.769,-0.133
11/15/2013,2.761,2.859,2.745,2.749,0.012
11/22/2013,2.736,2.87,2.704,2.792,-0.056
11/29/2013,2.798,2.803,2.725,2.77,0.028
12/6/2013,2.801,2.958,2.8,2.902,-0.101
12/13/2013,2.907,2.923,2.857,2.901,0.006
12/20/2013,2.888,2.994,2.856,2.945,-0.057
12/27/2013,2.961,3.083,2.944,3.078,-0.117
1/3/2014,3.072,3.092,3.019,3.026,0.046
1/10/2014,3.011,3.017,2.866,2.874,0.137
1/17/2014,2.867,2.88,2.796,2.832,0.035
1/24/2014,2.828,2.905,2.735,2.766,0.062
1/31/2014,2.79,2.839,2.689,2.711,0.079
2/7/2014,2.722,2.761,2.64,2.714,0.008
2/14/2014,2.707,2.827,2.705,2.795,-0.088
2/21/2014,2.811,2.82,2.702,2.783,0.028
2/28/2014,2.778,2.792,2.646,2.721,0.057
3/7/2014,2.666,2.828,2.638,2.796,-0.13
3/14/2014,2.773,2.819,2.642,2.669,0.104
3/21/2014,2.662,2.794,2.66,2.75,-0.088
3/28/2014,2.77,2.778,2.663,2.725,0.045
4/4/2014,2.731,2.789,2.683,2.687,0.044
4/11/2014,2.682,2.716,2.594,2.613,0.069
4/18/2014,2.614,2.674,2.599,2.67,-0.056
4/25/2014,2.678,2.726,2.631,2.64,0.038
5/2/2014,2.656,2.724,2.633,2.644,0.012
5/9/2014,2.647,2.691,2.638,2.686,-0.039
5/16/2014,2.719,2.745,2.522,2.565,0.154
5/23/2014,2.562,2.669,2.549,2.638,-0.076
5/30/2014,2.648,2.655,2.522,2.571,0.077
6/6/2014,2.582,2.727,2.565,2.656,-0.074
6/13/2014,2.681,2.782,2.677,2.746,-0.065
6/20/2014,2.74,2.791,2.684,2.761,-0.021
6/27/2014,2.765,2.769,2.62,2.641,0.124
7/4/2014,2.648,2.786,2.635,2.759,-0.111
7/11/2014,2.769,2.775,2.578,2.602,0.167
7/18/2014,2.601,2.667,2.553,2.572,0.029
7/25/2014,2.584,2.615,2.543,2.572,0.012
8/1/2014,2.58,2.652,2.531,2.55,0.03
8/8/2014,2.554,2.596,2.405,2.461,0.093
8/15/2014,2.478,2.528,2.327,2.327,0.151
8/22/2014,2.393,2.464,2.353,2.407,-0.014
8/29/2014,2.481,2.487,2.343,2.37,0.111
9/5/2014,2.373,2.509,2.372,2.463,-0.09
9/12/2014,2.485,2.555,2.449,2.532,-0.047
9/19/2014,2.537,2.603,2.506,2.544,-0.007
9/26/2014,2.514,2.534,2.42,2.47,0.044
10/3/2014,2.471,2.476,2.325,2.389,0.082
10/10/2014,2.365,2.378,2.191,2.217,0.148
10/17/2014,2.196,2.211,1.937,2.191,0.005
10/24/2014,2.182,2.244,2.118,2.231,-0.049
10/31/2014,2.254,2.273,2.197,2.247,0.007
11/7/2014,2.22,2.291,2.2,2.204,0.016
11/14/2014,2.186,2.254,2.117,2.117,0.069
11/21/2014,2.087,2.16,2.044,2.048,0.039
11/28/2014,2.044,2.068,1.901,1.929,0.115
12/5/2014,1.908,2.03,1.862,2.021,-0.113
12/12/2014,2.028,2.05,1.797,1.799,0.229
12/19/2014,1.817,1.925,1.694,1.85,-0.033
12/26/2014,1.844,1.894,1.801,1.882,-0.038
1/2/2015,1.857,1.87,1.716,1.718,0.139
1/9/2015,1.726,1.766,1.563,1.6,0.126
1/16/2015,1.604,1.619,1.461,1.537,0.067
1/23/2015,1.537,1.592,1.446,1.478,0.059
1/30/2015,1.487,1.524,1.326,1.333,0.154
2/6/2015,1.342,1.654,1.34,1.647,-0.305
2/13/2015,1.628,1.751,1.578,1.678,-0.05
2/20/2015,1.694,1.86,1.663,1.767,-0.073
2/27/2015,1.809,1.834,1.671,1.796,0.013
3/6/2015,1.781,1.962,1.737,1.949,-0.168
3/13/2015,1.941,1.946,1.691,1.709,0.232
3/20/2015,1.687,1.705,1.506,1.517,0.17
3/27/2015,1.51,1.64,1.444,1.544,-0.034
4/3/2015,1.551,1.624,1.513,1.592,-0.041
4/10/2015,1.585,1.625,1.52,1.58,0.005
4/17/2015,1.585,1.642,1.507,1.585,0
4/24/2015,1.576,1.724,1.547,1.648,-0.072
5/1/2015,1.64,1.884,1.638,1.842,-0.202
5/8/2015,1.902,2.061,1.797,1.878,0.024
5/15/2015,1.915,2.05,1.88,1.88,0.035
5/22/2015,1.873,2.011,1.87,1.929,-0.056
5/29/2015,1.911,1.922,1.792,1.814,0.097
6/5/2015,1.834,2.179,1.808,2.079,-0.245
6/12/2015,2.079,2.162,1.957,1.991,0.088
6/19/2015,1.967,2.073,1.952,2.006,-0.039
6/26/2015,2.073,2.213,2.024,2.189,-0.116
7/3/2015,2.048,2.178,1.989,1.999,0.049
7/10/2015,1.965,2.097,1.782,2.081,-0.116
7/17/2015,2.139,2.17,2.053,2.081,0.058
7/24/2015,2.092,2.121,1.929,1.937,0.155
7/31/2015,1.925,2.009,1.877,1.882,0.043
8/7/2015,1.9,1.995,1.838,1.85,0.05
8/14/2015,1.861,1.931,1.739,1.878,-0.017
8/21/2015,1.877,1.901,1.686,1.692,0.185
8/28/2015,1.777,2.004,1.732,1.969,-0.192
