Date,Open,High,Low,Close,
12/23/2016,0.323,0.336,0.215,0.222,
12/30/2016,0.221,0.226,0.163,0.208,
1/6/2017,0.187,0.308,0.182,0.298,
1/13/2017,0.308,0.357,0.212,0.34,
1/20/2017,0.309,0.431,0.272,0.423,
1/27/2017,0.397,0.503,0.357,0.462,
2/3/2017,0.484,0.496,0.406,0.412,
2/10/2017,0.415,0.415,0.289,0.32,
2/17/2017,0.325,0.394,0.292,0.301,
2/24/2017,0.322,0.333,0.177,0.186,
3/3/2017,0.201,0.363,0.186,0.354,
3/10/2017,0.332,0.497,0.301,0.483,
3/17/2017,0.465,0.501,0.408,0.434,
3/24/2017,0.44,0.488,0.387,0.405,
3/31/2017,0.387,0.418,0.321,0.333,
4/7/2017,0.318,0.338,0.216,0.23,
4/14/2017,0.238,0.246,0.162,0.185,
4/21/2017,0.174,0.258,0.164,0.249,
4/28/2017,0.357,0.394,0.292,0.32,
5/5/2017,0.329,0.426,0.311,0.417,
5/12/2017,0.416,0.461,0.383,0.394,
5/19/2017,0.401,0.45,0.313,0.37,
5/26/2017,0.356,0.422,0.322,0.334,
6/2/2017,0.327,0.342,0.268,0.278,0.049
