Date,Close,Open,High,Low,delta
15-Nov-15,1.3343,1.332,1.3372,1.3242,-0.002
8-Nov-15,1.3323,1.33,1.3351,1.3221,-0.002
1-Nov-15,1.3307,1.3074,1.3317,1.3034,-0.023
25-Oct-15,1.3078,1.3161,1.3281,1.3052,0.009
18-Oct-15,1.3164,1.2912,1.32,1.2897,-0.025
11-Oct-15,1.2911,1.2949,1.3082,1.2827,0.003
4-Oct-15,1.2943,1.3153,1.3176,1.2897,0.021
27-Sep-15,1.3149,1.3331,1.3457,1.3147,0.019
20-Sep-15,1.3337,1.3203,1.3417,1.3172,-0.011
13-Sep-15,1.3227,1.3257,1.3283,1.3007,0.004
6-Sep-15,1.3262,1.3273,1.3311,1.3151,0.002
30-Aug-15,1.3284,1.3199,1.3329,1.3113,-0.008
23-Aug-15,1.3201,1.3183,1.3354,1.3144,-0.002
16-Aug-15,1.3186,1.3085,1.3189,1.302,-0.010
9-Aug-15,1.3088,1.3129,1.3182,1.2948,0.004
2-Aug-15,1.313,1.3094,1.3215,1.3047,-0.004
26-Jul-15,1.3089,1.3034,1.3095,1.2859,-0.004
19-Jul-15,1.3049,1.297,1.3103,1.2914,-0.008
12-Jul-15,1.2971,1.2671,1.3008,1.2668,-0.031
5-Jul-15,1.2658,1.2569,1.2782,1.256,-0.008
28-Jun-15,1.2574,1.2341,1.2635,1.2302,-0.026
21-Jun-15,1.2318,1.2265,1.2424,1.2215,-0.005
14-Jun-15,1.2266,1.2315,1.2361,1.2124,0.006
7-Jun-15,1.2322,1.2439,1.2473,1.2199,0.012
31-May-15,1.2439,1.2439,1.2565,1.2363,0.001
24-May-15,1.2448,1.2282,1.2539,1.2273,-0.017
17-May-15,1.2279,1.201,1.2324,1.1997,-0.027
10-May-15,1.2012,1.2075,1.2147,1.1916,0.006
3-May-15,1.2071,1.2155,1.2183,1.1938,0.009
26-Apr-15,1.2159,1.2181,1.2205,1.1942,0.002
19-Apr-15,1.218,1.222,1.2307,1.2099,0.007
12-Apr-15,1.225,1.2574,1.2648,1.2084,0.031
5-Apr-15,1.2562,1.245,1.2669,1.2384,-0.008
29-Mar-15,1.2484,1.2597,1.2785,1.2426,0.013
22-Mar-15,1.261,1.2554,1.2623,1.2406,-0.006
15-Mar-15,1.2551,1.2772,1.2836,1.2474,0.023
8-Mar-15,1.2784,1.262,1.2825,1.2571,-0.016
1-Mar-15,1.2622,1.2478,1.2629,1.2404,-0.011
22-Feb-15,1.2508,1.2527,1.2665,1.2383,0.002
15-Feb-15,1.2528,1.2445,1.2566,1.2359,-0.008
8-Feb-15,1.2449,1.2535,1.2699,1.2418,0.008
1-Feb-15,1.2526,1.273,1.2774,1.2351,0.021
25-Jan-15,1.2732,1.2441,1.2798,1.2376,-0.031
18-Jan-15,1.242,1.1974,1.2456,1.193,-0.044
11-Jan-15,1.1985,1.1862,1.2046,1.1799,-0.012
4-Jan-15,1.1867,1.1777,1.189,1.1728,-0.008
28-Dec-14,1.1784,1.1616,1.1786,1.1563,-0.016
21-Dec-14,1.1626,1.1595,1.1667,1.1575,-0.003
14-Dec-14,1.1601,1.1576,1.1674,1.1545,-0.002
7-Dec-14,1.1583,1.1444,1.1592,1.1394,-0.014
30-Nov-14,1.1439,1.1419,1.1476,1.131,-0.002
23-Nov-14,1.1415,1.1239,1.1445,1.1221,-0.018
16-Nov-14,1.1231,1.1284,1.1369,1.1189,0.006
