Date,Close,Open,High,Low,delta
19-Jun-16,2.39,2.475,2.695,2.39,0.085
12-Jun-16,2.475,2.59,2.59,2.445,0.11
5-Jun-16,2.585,2.645,2.675,2.575,0.05
29-May-16,2.635,2.585,2.68,2.585,-0.05
22-May-16,2.585,2.725,2.755,2.585,0.13
15-May-16,2.715,2.66,2.745,2.615,-0.065
8-May-16,2.65,2.64,2.7,2.61,-0.02
1-May-16,2.63,2.87,2.925,2.63,0.23
24-Apr-16,2.86,2.89,2.975,2.86,0.025
17-Apr-16,2.885,2.885,2.92,2.83,-0.01
10-Apr-16,2.875,2.84,2.925,2.835,-0.035
3-Apr-16,2.84,2.96,2.96,2.825,0.11
27-Mar-16,2.95,3.065,3.075,2.885,0.115
20-Mar-16,3.065,3.01,3.105,3,-0.06
13-Mar-16,3.005,3.02,3.145,3.005,0.005
6-Mar-16,3.01,3.08,3.125,2.925,0.06
28-Feb-16,3.07,2.995,3.095,2.935,-0.085
21-Feb-16,2.985,3.085,3.11,2.985,0.09
14-Feb-16,3.075,3.02,3.13,3.01,-0.065
7-Feb-16,3.01,3.165,3.165,2.985,0.155
31-Jan-16,3.165,3.245,3.245,3.115,0.07
24-Jan-16,3.235,3.28,3.31,3.235,0.035
17-Jan-16,3.27,3.345,3.345,3.21,0.065
10-Jan-16,3.335,3.435,3.44,3.305,0.085
3-Jan-16,3.42,3.605,3.605,3.385,0.185
27-Dec-15,3.605,3.61,3.61,3.58,-0.005
20-Dec-15,3.6,3.57,3.605,3.525,-0.04
13-Dec-15,3.56,3.575,3.68,3.535,0.01
6-Dec-15,3.57,3.595,3.605,3.515,0.015
29-Nov-15,3.585,3.555,3.615,3.53,-0.04
22-Nov-15,3.545,3.595,3.63,3.545,0.05
15-Nov-15,3.595,3.605,3.62,3.545,0.01
8-Nov-15,3.605,3.4,3.615,3.39,-0.215
1-Nov-15,3.39,3.33,3.42,3.31,-0.07
25-Oct-15,3.32,3.335,3.355,3.28,0.01
18-Oct-15,3.33,3.325,3.375,3.29,-0.015
11-Oct-15,3.315,3.47,3.48,3.295,0.145
4-Oct-15,3.46,3.33,3.485,3.32,-0.12
27-Sep-15,3.34,3.355,3.355,3.285,0.005
20-Sep-15,3.345,3.35,3.36,3.275,0.005
13-Sep-15,3.35,3.305,3.41,3.275,-0.055
6-Sep-15,3.295,3.31,3.37,3.295,0.015
30-Aug-15,3.31,3.285,3.32,3.22,-0.035
23-Aug-15,3.275,3.24,3.29,3.165,-0.045
16-Aug-15,3.23,3.355,3.415,3.23,0.115
9-Aug-15,3.345,3.41,3.41,3.295,0.055
2-Aug-15,3.4,3.38,3.425,3.31,-0.03
26-Jul-15,3.37,3.34,3.46,3.25,-0.04
19-Jul-15,3.33,3.5,3.5,3.33,0.16
12-Jul-15,3.49,3.52,3.625,3.48,0.03
5-Jul-15,3.52,3.645,3.645,3.39,0.12
28-Jun-15,3.64,3.72,3.73,3.61,0.09
21-Jun-15,3.73,3.67,3.775,3.65,-0.06
14-Jun-15,3.67,3.88,3.885,3.67,0.21
7-Jun-15,3.88,3.895,3.975,3.81,0.005
31-May-15,3.885,3.66,3.895,3.65,-0.235
24-May-15,3.65,3.79,3.82,3.65,0.13
17-May-15,3.78,3.72,3.8,3.65,-0.07
10-May-15,3.71,3.62,3.775,3.54,-0.1
3-May-15,3.61,3.505,3.72,3.505,-0.105
26-Apr-15,3.505,3.405,3.505,3.39,-0.1
19-Apr-15,3.405,3.31,3.435,3.31,-0.225
12-Apr-15,3.18,3.215,3.25,3.115,0.025
5-Apr-15,3.205,3.21,3.25,3.18,0.005
29-Mar-15,3.21,3.29,3.29,3.195,0.08
22-Mar-15,3.29,3.26,3.29,3.195,-0.035
15-Mar-15,3.255,3.41,3.42,3.225,0.145
8-Mar-15,3.4,3.385,3.47,3.37,-0.025
1-Mar-15,3.375,3.32,3.4,3.295,-0.065
22-Feb-15,3.31,3.365,3.385,3.29,0.045
15-Feb-15,3.355,3.285,3.365,3.275,-0.07
8-Feb-15,3.285,3.205,3.385,3.195,-0.09
1-Feb-15,3.195,3.205,3.24,3.085,0
25-Jan-15,3.195,3.395,3.395,3.18,0.19
18-Jan-15,3.385,3.395,3.465,3.345,0
11-Jan-15,3.385,3.61,3.61,3.385,0.215
4-Jan-15,3.6,3.68,3.68,3.535,0.07
28-Dec-14,3.67,3.75,3.75,3.67,0.07
21-Dec-14,3.74,3.78,3.78,3.725,0.04
14-Dec-14,3.78,3.765,3.78,3.695,-0.025
7-Dec-14,3.755,3.87,3.91,3.755,0.105
30-Nov-14,3.86,3.93,3.93,3.83,0.06
23-Nov-14,3.92,4.085,4.09,3.92,0.155
16-Nov-14,4.075,4.115,4.115,4.06,0.03
9-Nov-14,4.105,4.095,4.145,4.03,-0.015
2-Nov-14,4.09,4.025,4.095,3.99,-0.075
26-Oct-14,4.015,4.03,4.04,4.005,0.005
19-Oct-14,4.02,4.005,4.085,3.99,-0.025
12-Oct-14,3.995,4.115,4.115,3.95,0.11
5-Oct-14,4.105,4.145,4.15,4.08,0.03
28-Sep-14,4.135,4.16,4.175,4.085,0.015
21-Sep-14,4.15,4.325,4.325,4.15,0.16
14-Sep-14,4.31,4.295,4.325,4.24,-0.025
7-Sep-14,4.285,4.22,4.295,4.185,-0.075
31-Aug-14,4.21,4.09,4.225,4.08,-0.13
24-Aug-14,4.08,4.265,4.285,4.08,0.185
17-Aug-14,4.265,4.18,4.295,4.125,-0.095
10-Aug-14,4.17,4.185,4.275,4.16,0.005
3-Aug-14,4.175,4.31,4.32,4.175,0.125
27-Jul-14,4.3,4.265,4.31,4.225,-0.045
20-Jul-14,4.255,4.335,4.365,4.155,0.07
13-Jul-14,4.325,4.455,4.48,4.31,0.12
6-Jul-14,4.445,4.515,4.56,4.445,0.06
29-Jun-14,4.505,4.44,4.515,4.425,-0.075
22-Jun-14,4.43,4.46,4.52,4.43,0.03
15-Jun-14,4.46,4.51,4.525,4.45,0.04
8-Jun-14,4.5,4.39,4.518,4.39,-0.115
1-Jun-14,4.385,4.275,4.38,4.265,-0.11
25-May-14,4.275,4.36,4.36,4.22,0.075
18-May-14,4.35,4.295,4.37,4.275,-0.055
11-May-14,4.295,4.275,4.355,4.265,-0.02
4-May-14,4.275,4.42,4.42,4.27,0.145
27-Apr-14,4.42,4.515,4.515,4.39,0.095
20-Apr-14,4.515,4.535,4.595,4.51,0.02
13-Apr-14,4.535,4.59,4.605,4.535,0.075
6-Apr-14,4.61,4.67,4.67,4.595,0.06
30-Mar-14,4.67,4.6,4.685,4.6,-0.07
23-Mar-14,4.6,4.645,4.645,4.595,0.045
16-Mar-14,4.645,4.54,4.67,4.54,-0.1
9-Mar-14,4.545,4.65,4.665,4.54,0.105
2-Mar-14,4.65,4.58,4.65,4.54,-0.07
23-Feb-14,4.58,4.61,4.61,4.575,0.03
16-Feb-14,4.61,4.62,4.635,4.585,0.01
9-Feb-14,4.62,4.59,4.64,4.575,-0.03
2-Feb-14,4.59,4.565,4.59,4.53,0
26-Jan-14,4.59,4.58,4.625,4.555,0.02
19-Jan-14,4.61,4.63,4.67,4.59,0.02
12-Jan-14,4.63,4.69,4.72,4.63,0.105
5-Jan-14,4.735,4.765,4.8,4.72,0.02
29-Dec-13,4.755,4.76,4.76,4.75,-0.005
22-Dec-13,4.75,4.76,4.775,4.75,0.01
15-Dec-13,4.76,4.87,4.87,4.729,0.11
8-Dec-13,4.87,4.815,4.88,4.77,-0.055
1-Dec-13,4.815,4.8,4.85,4.775,-0.015
24-Nov-13,4.8,4.795,4.85,4.78,-0.005
17-Nov-13,4.795,4.725,4.795,4.72,-0.06
10-Nov-13,4.735,4.765,4.795,4.73,-0.035
3-Nov-13,4.7,4.565,4.705,4.565,-0.135
27-Oct-13,4.565,4.54,4.585,4.499,-0.025
20-Oct-13,4.54,4.725,4.725,4.535,0.185
13-Oct-13,4.725,4.795,4.86,4.715,0.09
6-Oct-13,4.815,4.665,4.815,4.665,-0.15
29-Sep-13,4.665,4.635,4.665,4.57,-0.03
22-Sep-13,4.635,4.75,4.75,4.62,0.115
15-Sep-13,4.75,4.815,4.85,4.73,0.065
8-Sep-13,4.815,4.735,4.82,4.72,-0.05
1-Sep-13,4.765,4.575,4.77,4.575,-0.19
25-Aug-13,4.575,4.71,4.71,4.56,0.135
18-Aug-13,4.71,4.605,4.75,4.605,-0.105
11-Aug-13,4.605,4.365,4.68,4.355,-0.24
4-Aug-13,4.365,4.33,4.365,4.23,-0.115
28-Jul-13,4.25,4.255,4.26,4.234,-0.015
21-Jul-13,4.235,4.165,4.235,4.12,-0.07
14-Jul-13,4.165,4.305,4.305,4.155,0.14
7-Jul-13,4.305,4.345,4.5,4.265,0.04
30-Jun-13,4.345,4.16,4.345,4.16,-0.185
23-Jun-13,4.16,4.12,4.28,4.12,-0.04
16-Jun-13,4.12,3.75,4.155,3.735,-0.37
9-Jun-13,3.75,3.57,3.775,3.57,-0.18
2-Jun-13,3.57,3.615,3.65,3.57,0.035
26-May-13,3.605,3.5,3.65,3.49,-0.105
19-May-13,3.5,3.375,3.535,3.375,-0.125
12-May-13,3.375,3.38,3.515,3.37,0.005
5-May-13,3.38,3.18,3.38,3.179,-0.2
28-Apr-13,3.18,3.245,3.245,3.165,0.065
21-Apr-13,3.245,3.28,3.31,3.195,0.035
14-Apr-13,3.28,3.38,3.38,3.27,0.1
7-Apr-13,3.38,3.47,3.47,3.36,0.088
31-Mar-13,3.468,3.525,3.56,3.468,0.055
24-Mar-13,3.523,3.69,3.75,3.52,0.164
17-Mar-13,3.687,3.805,3.805,3.67,0.118
10-Mar-13,3.805,3.825,3.89,3.77,0.017
3-Mar-13,3.822,3.73,3.835,3.677,-0.092
24-Feb-13,3.73,3.895,3.905,3.73,0.162
17-Feb-13,3.892,3.92,4.005,3.89,0.025
10-Feb-13,3.917,3.77,3.91,3.762,-0.152
3-Feb-13,3.765,3.77,3.825,3.765,0.005
27-Jan-13,3.77,3.64,3.77,3.64,-0.172
20-Jan-13,3.598,3.513,3.6,3.485,-0.073
13-Jan-13,3.525,3.545,3.545,3.498,0.018
6-Jan-13,3.543,3.655,3.69,3.523,0.11
30-Dec-12,3.653,3.61,3.655,3.608,-0.095
23-Dec-12,3.558,3.57,3.585,3.558,0.01
16-Dec-12,3.568,3.615,3.622,3.565,0.047
9-Dec-12,3.615,3.605,3.685,3.596,-0.012
2-Dec-12,3.603,3.535,3.63,3.525,-0.07
25-Nov-12,3.533,3.535,3.555,3.5,-0.005
18-Nov-12,3.528,3.415,3.545,3.405,-0.115
11-Nov-12,3.413,3.48,3.48,3.413,0.065
4-Nov-12,3.478,3.545,3.59,3.465,0.065
28-Oct-12,3.543,3.555,3.555,3.486,0.052
21-Oct-12,3.595,3.63,3.655,3.588,0.033
14-Oct-12,3.628,3.53,3.63,3.428,-0.1
7-Oct-12,3.528,3.515,3.57,3.5,-0.013
30-Sep-12,3.515,3.465,3.57,3.395,-0.045
23-Sep-12,3.47,3.64,3.65,3.467,0.168
16-Sep-12,3.638,3.68,3.8,3.635,0.042
9-Sep-12,3.68,3.67,3.68,3.597,-0.012
2-Sep-12,3.668,3.5,3.685,3.43,-0.168
26-Aug-12,3.5,3.71,3.71,3.485,0.208
19-Aug-12,3.708,3.81,3.825,3.708,0.1
12-Aug-12,3.808,3.665,3.87,3.662,-0.143
5-Aug-12,3.665,3.555,3.74,3.552,-0.112
29-Jul-12,3.553,3.42,3.62,3.417,-0.135
22-Jul-12,3.418,3.36,3.42,3.24,-0.058
15-Jul-12,3.36,3.33,3.385,3.32,-0.03
8-Jul-12,3.33,3.54,3.54,3.31,0.208
1-Jul-12,3.538,3.485,3.64,3.482,-0.055
24-Jun-12,3.483,3.46,3.485,3.39,-0.025
17-Jun-12,3.458,3.43,3.605,3.415,-0.03
10-Jun-12,3.428,3.435,3.495,3.368,0.007
3-Jun-12,3.435,3.32,3.465,3.275,-0.117
27-May-12,3.318,3.58,3.655,3.318,0.262
20-May-12,3.58,3.525,3.6,3.5,-0.057
13-May-12,3.523,3.82,3.82,3.51,0.295
6-May-12,3.818,3.835,3.835,3.73,0.015
29-Apr-12,3.833,3.805,3.93,3.715,-0.028
22-Apr-12,3.805,3.99,4.005,3.795,0.185
15-Apr-12,3.99,4.045,4.045,3.975,0.055
8-Apr-12,4.045,4.135,4.135,3.99,0.09
1-Apr-12,4.135,4.09,4.145,4.09,-0.045
25-Mar-12,4.09,4.25,4.25,4.08,0.155
18-Mar-12,4.245,4.225,4.36,4.225,-0.02
11-Mar-12,4.225,4.115,4.28,4.055,-0.11
4-Mar-12,4.115,4.2,4.215,4.095,0.085
26-Feb-12,4.2,4.185,4.215,4.07,-0.015
19-Feb-12,4.185,4.055,4.185,4.055,-0.14
12-Feb-12,4.045,3.92,4.05,3.92,-0.065
5-Feb-12,3.98,3.855,4.04,3.83,-0.175
29-Jan-12,3.805,3.94,3.94,3.785,0.14
22-Jan-12,3.945,3.935,3.98,3.935,-0.075
15-Jan-12,3.87,3.895,3.94,3.83,-0.005
8-Jan-12,3.865,3.835,3.89,3.83,-0.035
1-Jan-12,3.83,3.84,3.86,3.825,0.02
25-Dec-11,3.85,3.87,3.87,3.84,0.025
18-Dec-11,3.875,3.825,3.95,3.825,-0.04
11-Dec-11,3.835,3.945,3.945,3.77,0.1
4-Dec-11,3.935,4.09,4.1,3.93,0.165
27-Nov-11,4.1,4.015,4.125,4.015,-0.105
20-Nov-11,3.995,3.955,4.015,3.93,-0.06
13-Nov-11,3.935,4.225,4.235,3.86,0.27
6-Nov-11,4.205,4.39,4.4,4.205,0.175
30-Oct-11,4.38,4.55,4.55,4.34,0.19
23-Oct-11,4.57,4.68,4.68,4.435,0.08
16-Oct-11,4.65,4.62,4.745,4.62,-0.05
9-Oct-11,4.6,4.5,4.69,4.5,-0.11
2-Oct-11,4.49,4.445,4.5,4.37,-0.035
25-Sep-11,4.455,4.265,4.475,4.25,-0.185
18-Sep-11,4.27,4.495,4.5,4.26,0.23
11-Sep-11,4.5,4.485,4.5,4.4,0.04
4-Sep-11,4.54,4.575,4.575,4.38,0.065
28-Aug-11,4.605,4.54,4.635,4.525,-0.065
21-Aug-11,4.54,4.445,4.575,4.435,-0.09
14-Aug-11,4.45,4.48,4.55,4.445,0.03
7-Aug-11,4.48,4.595,4.595,4.41,0.115
31-Jul-11,4.595,4.96,4.975,4.51,0.365
24-Jul-11,4.96,5.145,5.15,4.96,0.19
17-Jul-11,5.15,5.01,5.165,4.99,-0.14
10-Jul-11,5.01,5.155,5.155,4.97,0.14
3-Jul-11,5.15,5.18,5.205,5.14,0.03
26-Jun-11,5.18,5.015,5.19,4.96,-0.16
19-Jun-11,5.02,5,6.025,4.99,-0.02
12-Jun-11,5,5.09,5.09,4.985,0.09
5-Jun-11,5.09,5.13,5.16,5.09,0.035
29-May-11,5.125,5.12,5.175,5.085,-0.005
22-May-11,5.12,5.18,5.21,5.11,0.05
15-May-11,5.17,5.265,5.265,5.13,0.095
8-May-11,5.265,5.27,5.33,5.245,0.005
1-May-11,5.27,5.465,5.48,5.255,0.195
24-Apr-11,5.465,5.68,5.69,5.465,0.21
17-Apr-11,5.675,5.795,5.81,5.675,0.115
10-Apr-11,5.79,5.78,5.85,5.77,-0.02
3-Apr-11,5.77,5.705,5.78,5.67,-0.07
27-Mar-11,5.7,5.62,5.715,5.62,-0.09
20-Mar-11,5.61,5.545,5.64,5.545,-0.075
13-Mar-11,5.535,5.605,5.605,5.42,0.075
6-Mar-11,5.61,5.64,5.68,5.61,0.03
27-Feb-11,5.64,5.55,5.7,5.55,-0.095
20-Feb-11,5.545,5.645,5.65,5.515,0.095
13-Feb-11,5.64,5.65,5.69,5.625,0.015
6-Feb-11,5.655,5.57,5.66,5.565,-0.115
30-Jan-11,5.54,5.525,5.55,5.465,-0.01
23-Jan-11,5.53,5.615,5.625,5.505,0.08
16-Jan-11,5.61,5.54,5.61,5.46,-0.06
9-Jan-11,5.55,5.78,5.79,5.55,0.24
2-Jan-11,5.79,5.895,5.895,5.79,0.11
26-Dec-10,5.9,5.88,5.9,5.88,-0.01
19-Dec-10,5.89,5.855,5.9,5.855,0.01
12-Dec-10,5.9,5.83,5.915,5.83,-0.11
5-Dec-10,5.79,5.74,5.835,5.74,-0.04
28-Nov-10,5.75,5.695,5.75,5.69,-0.065
21-Nov-10,5.685,5.75,5.75,5.72,0.005
14-Nov-10,5.69,5.53,5.66,5.53,-0.24
7-Nov-10,5.45,5.35,5.45,5.35,-0.12
31-Oct-10,5.33,5.36,5.36,5.36,-0.07
24-Oct-10,5.26,5.22,5.26,5.22,-0.135
17-Oct-10,5.125,5.11,5.11,5.11,-0.045
10-Oct-10,5.08,5.08,5.08,5.08,0.06
3-Oct-10,5.14,5.08,5.08,5.07,-0.09
26-Sep-10,5.05,5.06,5.06,5.05,0.11
19-Sep-10,5.16,5.305,5.305,0,0.15
12-Sep-10,5.31,5.475,5.485,5.31,0.12
5-Sep-10,5.43,5.435,5.455,5.42,-0.12
29-Aug-10,5.31,5.185,5.31,5.145,-0.155
22-Aug-10,5.155,5.215,5.215,0,0.015
15-Aug-10,5.17,5.2,5.275,0,0.08
8-Aug-10,5.25,5.35,5.405,0,0.12
1-Aug-10,5.37,5.375,5.385,5.35,-0.02
25-Jul-10,5.35,5.475,5.475,5.35,0.075
18-Jul-10,5.425,5.36,5.43,5.36,-0.01
11-Jul-10,5.415,5.46,5.46,5.4,0.045
4-Jul-10,5.46,5.46,5.475,5.46,-0.03
27-Jun-10,5.43,5.48,5.485,5.35,0.075
20-Jun-10,5.505,5.585,5.59,5.505,0.035
13-Jun-10,5.54,5.52,5.56,5.5,-0.005
6-Jun-10,5.535,5.55,5.55,5.5,0.095
30-May-10,5.63,5.585,5.645,0,-0.05
23-May-10,5.58,5.62,5.625,5.54,0.07
16-May-10,5.65,5.73,5.73,0,0.175
9-May-10,5.825,5.885,5.885,0,-0.005
2-May-10,5.82,5.97,5.97,0,0.12
25-Apr-10,5.94,5.94,5.975,5.94,0.01
18-Apr-10,5.95,5.94,5.99,0,0.01
11-Apr-10,5.96,6.03,6.03,5.96,0.06
4-Apr-10,6.02,6.02,6.035,6.02,-0.025
28-Mar-10,5.995,5.995,6.01,5.995,0.025
21-Mar-10,6.02,5.92,5.935,0,-0.1
14-Mar-10,5.92,5.88,5.92,5.865,-0.04
7-Mar-10,5.88,5.8,5.88,5.795,-0.12
28-Feb-10,5.76,5.76,5.785,5.76,0.035
21-Feb-10,5.795,5.905,5.905,0,0.1
14-Feb-10,5.895,5.895,5.895,5.895,-0.015
7-Feb-10,5.88,5.88,5.915,5.88,0.005
31-Jan-10,5.885,5.955,5.955,0,0.07
24-Jan-10,5.955,5.975,5.975,5.935,0.02
17-Jan-10,5.975,5.995,6.04,5.975,0.035
10-Jan-10,6.01,6.095,6.095,6.01,0.065
3-Jan-10,6.075,6.14,6.145,6.075,0.05
27-Dec-09,6.125,6.135,6.165,6.095,-0.045
20-Dec-09,6.08,6.025,6.08,6.025,-0.05
13-Dec-09,6.03,6.09,6.09,6.03,0.07
6-Dec-09,6.1,6.04,6.1,6.005,-0.125
29-Nov-09,5.975,5.93,5.98,5.93,-0.045
22-Nov-09,5.93,6.025,6.04,5.93,0.075
15-Nov-09,6.005,6.08,6.08,5.99,0.105
8-Nov-09,6.11,5.8,6.14,5.8,-0.34
1-Nov-09,5.77,5.71,5.775,5.71,-0.02
25-Oct-09,5.75,5.875,5.88,5.73,0.12
18-Oct-09,5.87,5.74,5.87,5.735,-0.11
11-Oct-09,5.76,5.59,5.765,5.53,-0.21
4-Oct-09,5.55,5.56,5.63,5.54,-0.01
27-Sep-09,5.54,5.63,5.67,5.54,0.08
20-Sep-09,5.62,5.68,5.74,5.62,0.04
13-Sep-09,5.66,5.55,5.705,5.54,-0.08
6-Sep-09,5.58,5.705,5.71,5.58,0.08
30-Aug-09,5.66,5.705,5.71,5.58,0.06
23-Aug-09,5.72,5.83,5.835,5.685,0.06
16-Aug-09,5.78,5.885,5.885,5.77,0.145
9-Aug-09,5.925,5.96,5.96,5.92,-0.045
2-Aug-09,5.88,5.76,5.885,5.755,-0.105
26-Jul-09,5.775,5.77,5.805,5.77,0.02
19-Jul-09,5.795,5.785,5.835,5.77,-0.055
12-Jul-09,5.74,5.68,5.78,5.67,-0.09
5-Jul-09,5.65,5.75,5.75,5.59,0.17
28-Jun-09,5.82,6.02,6.02,5.815,0.23
21-Jun-09,6.05,6.09,6.12,6.025,0.04
14-Jun-09,6.09,6.03,6.09,5.92,-0.05
7-Jun-09,6.04,5.97,6.11,5.93,-0.07
31-May-09,5.97,5.91,5.97,5.895,-0.2
24-May-09,5.77,5.8,5.88,5.76,-0.02
17-May-09,5.75,5.42,5.75,5.42,-0.33
10-May-09,5.42,5.66,5.66,5.4,0.28
3-May-09,5.7,5.45,5.71,5.44,-0.34
26-Apr-09,5.36,5.31,5.415,5.31,-0.05
19-Apr-09,5.31,5.28,5.32,5.13,-0.04
12-Apr-09,5.27,5.36,5.375,5.24,0.16
5-Apr-09,5.43,5.43,5.43,5.43,-0.17
29-Mar-09,5.26,5.26,5.26,5.26,-0.005
22-Mar-09,5.255,5.255,5.255,5.255,-0.505
15-Mar-09,4.75,4.75,4.75,4.75,0.04
8-Mar-09,4.79,4.79,4.79,4.79,-0.25
1-Mar-09,4.54,4.54,4.54,4.54,-0.025
22-Feb-09,4.515,4.515,4.515,4.515,0.085
15-Feb-09,4.6,4.6,4.6,4.6,-0.02
8-Feb-09,4.58,4.58,4.58,4.58,-0.015
1-Feb-09,4.565,4.565,4.565,4.565,-0.215
25-Jan-09,4.35,4.35,4.35,4.35,-0.05
18-Jan-09,4.3,4.3,4.3,4.3,0.185
11-Jan-09,4.485,4.485,4.485,4.485,0.265
4-Jan-09,4.75,4.75,4.75,4.75,-0.1
28-Dec-08,4.65,4.65,4.65,4.65,0.26
21-Dec-08,4.91,4.91,4.91,4.91,0.05
14-Dec-08,4.96,4.96,4.96,4.96,0.005
7-Dec-08,4.965,4.965,4.965,4.965,-0.14
30-Nov-08,4.825,4.825,4.825,4.825,0.285
23-Nov-08,5.11,5.11,5.11,5.11,0.32
16-Nov-08,5.43,5.43,5.43,5.43,0.52
9-Nov-08,5.95,5.95,5.95,5.95,0.01
2-Nov-08,5.96,5.96,5.96,5.96,0.09
26-Oct-08,6.05,6.05,6.05,6.05,-0.13
19-Oct-08,5.92,5.92,5.92,5.92,0.01
12-Oct-08,5.93,5.93,5.93,5.93,-0.28
5-Oct-08,5.65,5.65,5.65,5.65,0.06
28-Sep-08,5.71,5.71,5.71,5.71,0.005
21-Sep-08,5.715,5.715,5.715,5.715,-0.005
14-Sep-08,5.71,5.71,5.71,5.71,0.15
7-Sep-08,5.86,5.86,5.86,5.86,0.09
31-Aug-08,5.95,5.95,5.95,5.95,0.06
24-Aug-08,6.01,6.01,6.01,6.01,0.12
17-Aug-08,6.13,6.13,6.13,6.13,0.1
10-Aug-08,6.23,6.23,6.23,6.23,-0.03
3-Aug-08,6.2,6.2,6.2,6.2,-0.07
27-Jul-08,6.13,6.13,6.13,6.13,0
20-Jul-08,6.13,6.13,6.13,6.13,-0.07
13-Jul-08,6.06,6.06,6.06,6.06,0.08
6-Jul-08,6.14,6.14,6.14,6.14,0.215
29-Jun-08,6.355,6.355,6.355,6.355,0.035
22-Jun-08,6.39,6.39,6.39,6.39,0.08
15-Jun-08,6.47,6.47,6.47,6.47,-0.02
8-Jun-08,6.45,6.45,6.45,6.45,0
1-Jun-08,6.45,6.45,6.45,6.45,0.04
25-May-08,6.49,6.49,6.49,6.49,0.15
18-May-08,6.64,6.64,6.64,6.64,-0.24
11-May-08,6.4,6.4,6.4,6.4,-0.04
4-May-08,6.36,6.36,6.36,6.36,0.18
27-Apr-08,6.54,6.54,6.54,6.54,-0.02
20-Apr-08,6.52,6.52,6.52,6.52,-0.06
13-Apr-08,6.46,6.46,6.46,6.46,0.04
6-Apr-08,6.5,6.5,6.5,6.5,0.015
30-Mar-08,6.515,6.515,6.515,6.515,-0.095
23-Mar-08,6.42,6.42,6.42,6.42,0.035
16-Mar-08,6.455,6.455,6.455,6.455,-0.075
9-Mar-08,6.38,6.38,6.38,6.38,-0.04
2-Mar-08,6.34,6.34,6.34,6.34,0.06
24-Feb-08,6.4,6.4,6.4,6.4,0.035
17-Feb-08,6.435,6.435,6.435,6.435,-0.005
10-Feb-08,6.43,6.43,6.43,6.43,-0.025
3-Feb-08,6.405,6.405,6.405,6.405,-0.125
27-Jan-08,6.28,6.28,6.28,6.28,0.04
20-Jan-08,6.32,6.32,6.32,6.32,-0.04
13-Jan-08,6.28,6.28,6.28,6.28,0.05
6-Jan-08,6.33,6.33,6.33,6.33,0.03
30-Dec-07,6.36,6.36,6.36,6.36,0.02
23-Dec-07,6.38,6.38,6.38,6.38,0.015
16-Dec-07,6.395,6.395,6.395,6.395,0.065
9-Dec-07,6.46,6.46,6.46,6.46,0
