Date,Close,Open,High,Low,delta
3-Mar-13,3.56,3.318,3.565,3.287,-0.2100
24-Feb-13,3.35,3.52,3.537,3.322,0.1830
17-Feb-13,3.533,3.55,3.628,3.503,0.0240
10-Feb-13,3.557,3.467,3.598,3.45,-0.0820
3-Feb-13,3.475,3.537,3.615,3.453,0.0350
27-Jan-13,3.51,3.447,3.535,3.438,-0.1820
20-Jan-13,3.328,3.355,3.388,3.267,0.0870
13-Jan-13,3.415,3.457,3.475,3.307,0.0700
6-Jan-13,3.485,3.48,3.51,3.385,-0.0350
30-Dec-12,3.45,3.28,3.483,3.243,-0.1120
23-Dec-12,3.338,3.322,3.372,3.313,-0.0080
16-Dec-12,3.33,3.313,3.42,3.3,0.0200
9-Dec-12,3.35,3.185,3.352,3.132,-0.2180
2-Dec-12,3.132,3.165,3.215,3.13,0.0360
25-Nov-12,3.168,3.305,3.307,3.142,0.1350
18-Nov-12,3.303,3.025,3.313,3.025,-0.2660
11-Nov-12,3.037,3.07,3.1,3.03,0.0750
4-Nov-12,3.112,3.175,3.243,3.095,0.0700
28-Oct-12,3.182,3.185,3.237,3.122,0.0830
21-Oct-12,3.265,3.13,3.32,3.112,-0.0580
14-Oct-12,3.207,3.027,3.253,3,-0.1570
7-Oct-12,3.05,3.102,3.13,3.007,0.0070
30-Sep-12,3.057,3.05,3.08,2.922,-0.0140
23-Sep-12,3.043,3.27,3.27,2.985,0.2700
16-Sep-12,3.313,3.422,3.443,3.247,-0.1160
9-Sep-12,3.197,3.105,3.217,3.037,-0.0950
2-Sep-12,3.102,2.99,3.138,2.932,-0.0590
26-Aug-12,3.043,3.182,3.205,2.997,0.1520
19-Aug-12,3.195,3.355,3.372,3.185,0.1830
12-Aug-12,3.378,3.203,3.432,3.165,-0.2280
5-Aug-12,3.15,3.168,3.305,3.138,-0.1070
29-Jul-12,3.043,3.01,3.108,2.96,-0.1850
22-Jul-12,2.858,2.8,2.865,2.682,-0.0100
15-Jul-12,2.848,2.838,2.878,2.783,-0.0530
8-Jul-12,2.795,2.977,2.993,2.755,0.2200
1-Jul-12,3.015,3.092,3.172,3.01,0.0730
24-Jun-12,3.088,3.11,3.115,2.945,-0.0200
17-Jun-12,3.068,2.987,3.213,2.96,-0.0680
10-Jun-12,3,3.017,3.102,2.938,0.0680
3-Jun-12,3.068,2.77,3.132,2.707,-0.2100
27-May-12,2.858,3.155,3.207,2.842,0.3000
20-May-12,3.158,3.11,3.22,3.082,-0.0560
13-May-12,3.102,3.3,3.313,3.085,0.2400
6-May-12,3.342,3.493,3.493,3.315,0.2030
29-Apr-12,3.545,3.672,3.715,3.537,0.1250
22-Apr-12,3.67,3.84,3.842,3.648,0.1520
15-Apr-12,3.822,3.803,3.885,3.783,0.0530
8-Apr-12,3.875,3.915,3.95,3.803,0.1800
1-Apr-12,4.055,4.16,4.177,4.035,0.0270
25-Mar-12,4.082,4.273,4.315,4.065,0.2080
18-Mar-12,4.29,4.365,4.452,4.26,0.0280
11-Mar-12,4.318,4.102,4.378,4.015,-0.2330
4-Mar-12,4.085,4.18,4.188,4.008,0.0970
26-Feb-12,4.182,4.168,4.22,4.07,0.0180
19-Feb-12,4.2,4.188,4.233,4.128,-0.0700
12-Feb-12,4.13,4.093,4.153,4.043,0.0200
5-Feb-12,4.15,3.975,4.195,3.91,-0.3220
29-Jan-12,3.828,3.963,3.967,3.773,0.1370
22-Jan-12,3.965,4.01,4.12,3.96,-0.0250
15-Jan-12,3.94,3.813,3.945,3.797,-0.0200
8-Jan-12,3.92,3.928,3.945,3.868,0.0120
1-Jan-12,3.932,3.86,3.985,3.855,-0.1320
25-Dec-11,3.8,3.872,3.915,3.777,0.0700
18-Dec-11,3.87,3.87,3.94,3.832,-0.0870
11-Dec-11,3.783,3.87,3.87,3.733,0.0520
4-Dec-11,3.835,4.048,4.052,3.82,0.2020
27-Nov-11,4.037,3.938,4.073,3.89,-0.1590
20-Nov-11,3.878,4.05,4.055,3.832,0.1620
13-Nov-11,4.04,4.218,4.227,4.003,0.0950
6-Nov-11,4.135,4.355,4.38,4.045,0.1800
30-Oct-11,4.315,4.515,4.545,4.202,0.2600
